item_id,main_text,country_name,retailer_pg,mdm_brand_text,mdm_model_text
2296911,?HOP  PEH25?  -  ?HOP  PEHVL?,GERMANY,GLA,HOYA,UNKNOWN
100983612,COSMOLIT 1.6  -  ?ROK  SU?,GERMANY,GLA,RODENSTOCK,COSMOLIT 1.6 SOLITAIRE PROTECT PLUS 2
104119874,?R+H  5542?  -  ?R+H  523?,GERMANY,GLA,RUPP & HUBRACH,L4F PROGRESSIVE PLUS 1.5 SUPER HARD COAT
111288329,ZEISS ES SPH 1.6  -  ?Z  SN?,GERMANY,GLA,ZEISS,MONOFOCAL SPHERIC 1.6 DURAVISION SUN
111288329,ZEISS ES SPH 1.6  -  ?CZ  SN?,GERMANY,GLA,ZEISS,MONOFOCAL SPHERIC 1.6 DURAVISION SUN
111288329,?1  2877?  -  ?1  SN?,GERMANY,GLA,ZEISS,MONOFOCAL SPHERIC 1.6 DURAVISION SUN
104114252,?RH  1162?  -  ?RH  105?,GERMANY,GLA,RUPP & HUBRACH,HELLAPLAST 1.6 NANOPERL S UV PLUS
107338251,?4ZU  2877?  -  ?4ZU  BP?,GERMANY,GLA,ZEISS,MONOFOCAL SPHERIC 1.6 DURAVISION BLUEPROTECT
82064153,ORMIX SPH?ISCH  -  CRIZAL EASY UV,GERMANY,GLA,ESSILOR,ORMIX SPH CRIZAL EASY UV
107338251,ZEISS ES SPH 1.6  -  ?CZ  BP?,GERMANY,GLA,ZEISS,MONOFOCAL SPHERIC 1.6 DURAVISION BLUEPROTECT
125580066,?ESE  GF4540?  -  ?ESE  676?,GERMANY,GLA,ESSILOR,VARILUX X F-360 ORMIX EYE PROTECT CRIZAL PREVENCIA
106790570,?CZS  7489?  -  ?CZS?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.5 LAGER HMC
106790570,?CZS  7489?  -  ?CZS?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.5 LAGER HMC
133402413,?CZ  13501?  -  ?CZ?,GERMANY,GLA,ZEISS,PROGRESSIVE LIGHT D 1.5
105203493,IMPRESSION 2 L 1.60  -  ?ROK  SU?,GERMANY,GLA,RODENSTOCK,IMPRESSION 2 L 1.60 SOLITAIRE PROTECT PLUS 2
84825813,?3ES  145205?  -  ?3ES?,GERMANY,GLA,ESSILOR,SMILE ORG 1.5 POLARIZED GREY TRIO CLEAN
84825813,?ESS  145205?  -  ?ESS?,GERMANY,GLA,ESSILOR,SMILE ORG 1.5 POLARIZED GREY TRIO CLEAN
143679284,?EEH  AZ6540?  -  ?EEH?,GERMANY,GLA,ESSILOR,VARILUX DIGITIME MIDDLE ORMA EYE PROTECT CRIZAL EASY UV PACK
100152179,?ESS  598100?  -  ?ESS  675?,GERMANY,GLA,ESSILOR,IDEAL PLUS ORMIX CRIZAL FORTE UV
53254994,?ROD  SIPS?  -  ?ROD?,GERMANY,GLA,RODENSTOCK,PROGRESSIV SI 1.5 HART SUPER-AR
125542311,?RH  3253?  -  ?RH  104?,GERMANY,GLA,RUPP & HUBRACH,HELLAPLAST ANATEO INTUITIV 1.67 NANOPERL S UV BLUE
104056609,?R&H  5559?  -  ?R&H?,GERMANY,GLA,RUPP & HUBRACH,L4F MONOFOCAL PLUS 1.5
116474836,?SYN  6927?  -  ?SYN?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.5
98427383,?HOY  HC4?  -  HARD-HVA,GERMANY,GLA,HOYA,C 28 TRUEFORM HILUX 1.50 SENSITY HI-VISION AQUA
79713205,ZEISS ES SPH 1.6  -  ?CZ?,GERMANY,GLA,ZEISS,MONOFOCAL SPHERIC 1.6
53254994,?ROK  SIPS?  -  ?ROK?,GERMANY,GLA,RODENSTOCK,PROGRESSIV SI 1.5 HART SUPER-AR
123932889,?ESS  GFB540?  -  ?ESS  676?,GERMANY,GLA,ESSILOR,VARILUX X 4D ORMIX EYE PROTECT CRIZAL PREVENCIA
123942253,?ESS  G8P100?  -  ?ESS  675?,GERMANY,GLA,ESSILOR,VARILUX XCLUSIVE 4D ORMIX CRIZAL FORTE UV
104059877,?R+H  5573?  -  ?R+H?,GERMANY,GLA,RUPP & HUBRACH,L4F OVERNIGHT 1.5 FARBIG
104052744,?CZ  10053?  -  DURAVISION PLATINUM,GERMANY,GLA,ZEISS,PROGRESSIVE PRECISION SUPERB 1.67 DURAVISION PLATINUM
76115381,?4ZU  2878?  -  ?4ZU  SE?,GERMANY,GLA,ZEISS,MONOFOCAL SPH MINERAL 1.6 SUPER ET
124254625,?E  GF4634?  -  ?E  675?,GERMANY,GLA,ESSILOR,VARILUX X F-360 ORMIX TRANSITIONS BROWN CRIZAL FORTE UV
106790570,?CZY  7489?  -  ?CZY?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.5 LAGER HMC
106792878,?SYN  6950?  -  ?SYN  HM?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.6 PHOTOBROWN HMC
116474836,?SYN  6927?  -  ?SYN?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.5
101020016,?R  I3GH?  -  ?R  SU?,GERMANY,GLA,RODENSTOCK,IMPRESSION FREESIGN 3 ALLROUND 1.67
91721612,WEBGLAS EINST?KEN 1.5  -  ?MAI?,GERMANY,GLA,MAILSHOP,WEBGLAS MONOFOCAL 1.5
82319609,ZEISS ES SPH 1.6  -  LOTUTEC,GERMANY,GLA,ZEISS,MONOFOCAL SPH 1.6 LOTUTEC
104056609,?RH  5559?  -  ?RH?,GERMANY,GLA,RUPP & HUBRACH,L4F MONOFOCAL PLUS 1.5
104089176,?CZE  10679?  -  ?CZE?,GERMANY,GLA,ZEISS,MONOFOCAL AS 1.67 LAGER DURAVISION SILVER
107912326,?5RU  I2LK?  -  ?5RU  BU?,GERMANY,GLA,RODENSTOCK,IMPRESSION 2 L 1.60 SOLITAIRE PROTECT BALANCE 2
86061799,"ESS IDEAL SH 1,6 CRIZAL EASY U  -  ?ESS?",GERMANY,GLA,ESSILOR,IDEAL SHORT 1.6 CRIZAL EASY UV PAK
90239108,?RH  3341?  -  ?RH  023?,GERMANY,GLA,RUPP & HUBRACH,MINERAL SELECTIVE 1.6 VAPALIT SUPER UV + PL
53254994,?RON  SIPS?  -  ?RON?,GERMANY,GLA,RODENSTOCK,PROGRESSIV SI 1.5 HART SUPER-AR
104056609,?R+H  5559?  -  ?R+H?,GERMANY,GLA,RUPP & HUBRACH,L4F MONOFOCAL PLUS 1.5
104056609,?R+H  5559?  -  ?R+H?,GERMANY,GLA,RUPP & HUBRACH,L4F MONOFOCAL PLUS 1.5
112327036,"ESSILOR IDEAL 1,6 TRANS GR  -  ?ES  675?",GERMANY,GLA,ESSILOR,IDEAL ORMIX 1.6 TRANSITIONS SIGNATURE GREY CRIZAL FORTE UV
104124615,?NIK  725?  -  ?NIK  281?,GERMANY,GLA,NIKA,NIKAPLUS 1.5 PROGRESSIVE HARD ULTRACOAT PLUS
143679284,?ESE  AZ6540?  -  ?ESE?,GERMANY,GLA,ESSILOR,VARILUX DIGITIME MIDDLE ORMA EYE PROTECT CRIZAL EASY UV PACK
133401572,?ZEI  13238?  -  LOTUTEC,GERMANY,GLA,ZEISS,PROGRESSIVE LIGHT 3D 1.5 PHOTOFUSION BROWN LOTUTEC
106791193,?SY  6551?  -  ?SY  MP?,GERMANY,GLA,SYNCHRONY,PROGRESSIVE ULTRA HDC 1.6 HMC+
125580066,?ESE  GF4540?  -  ?ESE  676?,GERMANY,GLA,ESSILOR,VARILUX X F-360 ORMIX EYE PROTECT CRIZAL PREVENCIA
114908022,?ROD  L2MPB2?  -  ?ROD  PU?,GERMANY,GLA,RODENSTOCK,PROGRESSIVE LIFE FREE 2 M COLORMATIC IQ 2 1.54 CONTRAST BROWN SOLITAIRE PROTECT 2
85693144,DUO C28 L 60 HART  -  HART SET PLUS,GERMANY,GLA,MAILSHOP,DUO C28 L 60 HART SET PLUS
112029452,?CZ  10042?  -  ?CZ  SN?,GERMANY,GLA,ZEISS,PROGRESSIVE PRECISION SUPERB 1.60 DURAVISION SUN
84787688,ZEISS BIFO CLASSIC CT28 1.5  -  DURAVISION PLATINUM,GERMANY,GLA,ZEISS,BIFOCAL CLASSIC CT28 1.5 DURAVISION PLATINUM
106305879,?ROD  MOAH?  -  ?ROD  BU?,GERMANY,GLA,RODENSTOCK,MULTIGRESSIV ERGO 2 PC 1.67 SOLITAIRE PROTECT BALANCE 2
133402413,?1  13501?  -  ?1?,GERMANY,GLA,ZEISS,PROGRESSIVE LIGHT D 1.5
122777079,?DAO  ZK3100?  -  ?DAO  OV07?,GERMANY,GLA,MAILSHOP,MULTI L 50 HARD SET KOMPLETTPAKET
110734715,?RHE  1122?  -  ?RHE?,GERMANY,GLA,RUPP & HUBRACH,ACTION 1.6 NANOPERL S UV
100983612,COSMOLIT 1.6  -  ?ROD  SU?,GERMANY,GLA,RODENSTOCK,COSMOLIT 1.6 SOLITAIRE PROTECT PLUS 2
112078554,PERFALIT 1.67  -  ?ROD  NU?,GERMANY,GLA,RODENSTOCK,PERFALIT 1.67 SOLITAIRE PROTECT SUN 2
143678129,?EO  561540?  -  ?EO  760?,GERMANY,GLA,ESSILOR,MONOFOCAL STYLIS EYE PROTECT CRIZAL SAPPHIRE UV
110734715,?R+H  1122?  -  ?R+H?,GERMANY,GLA,RUPP & HUBRACH,ACTION 1.6 NANOPERL S UV
122777079,?DA  ZK3100?  -  ?DA  OV07?,GERMANY,GLA,MAILSHOP,MULTI L 50 HARD SET KOMPLETTPAKET
133402413,?4ZU  13435?  -  ?4ZU?,GERMANY,GLA,ZEISS,PROGRESSIVE LIGHT D 1.5
104089176,?CZ  10679?  -  ?CZ?,GERMANY,GLA,ZEISS,MONOFOCAL AS 1.67 LAGER DURAVISION SILVER
105087451,?2RO  I3GK?  -  ?2RO  NU?,GERMANY,GLA,RODENSTOCK,IMPRESSION FREESIGN 3 ALLROUND 1.6 SOLITAIRE PROTECT SUN 2
106790570,?SYN  7489?  -  ?SYN?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.5 LAGER HMC
106386361,?XRO  P2MH?  -  ?XRO  SU?,GERMANY,GLA,RODENSTOCK,PROGRESSIVE PURELIFE FREE 2 M 1.67 SOLITAIRE PROTECT PLUS 2
123927094,?ESS  G8D100?  -  ?ESS  815?,GERMANY,GLA,ESSILOR,VARILUX X DESIGN ORMIX CRIZAL SUN UV
100152179,?ES  598100?  -  ?ES  675?,GERMANY,GLA,ESSILOR,IDEAL PLUS ORMIX CRIZAL FORTE UV
100152179,?EEH  598100?  -  ?EEH  675?,GERMANY,GLA,ESSILOR,IDEAL PLUS ORMIX CRIZAL FORTE UV
106791193,?SY  6551?  -  ?SY  MP?,GERMANY,GLA,SYNCHRONY,PROGRESSIVE ULTRA HDC 1.6 HMC+
123927094,?ESS  G8D100?  -  ?ESS  815?,GERMANY,GLA,ESSILOR,VARILUX X DESIGN ORMIX CRIZAL SUN UV
48759730,PU'LIT 1.50  -  ?XRO?,GERMANY,GLA,RODENSTOCK,PUNKTUELL 1.5
140026718,?NIK  736X?  -  ?NIK  270?,GERMANY,GLA,NIKA,NIKAPLUS 1.6 INPRO3 ULTRACOAT PLUS 2 UV
79191602,EINST. F-360? LINEIS  -  ?ESS  675?,GERMANY,GLA,ESSILOR,MONOFOCAL F-360 LINEIS CRIZAL FORTE UV
106790570,?GKV  7489?  -  ?GKV?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.5 LAGER HMC
79713205,ZEISS ES SPH 1.6  -  ?ZEI?,GERMANY,GLA,ZEISS,MONOFOCAL SPHERIC 1.6
122764737,?R+H  3022?  -  ?R+H  104?,GERMANY,GLA,RUPP & HUBRACH,HELLAPLAST YSIS INTUITIV ROOM 1.5 NANOPERL S UV BLUE
122764737,?R&H  3022?  -  ?R&H  104?,GERMANY,GLA,RUPP & HUBRACH,HELLAPLAST YSIS INTUITIV ROOM 1.5 NANOPERL S UV BLUE
104114252,?R&H  1162?  -  ?R&H  105?,GERMANY,GLA,RUPP & HUBRACH,HELLAPLAST 1.6 NANOPERL S UV PLUS
105087451,?ROD  I3GK?  -  ?ROD  NU?,GERMANY,GLA,RODENSTOCK,IMPRESSION FREESIGN 3 ALLROUND 1.6 SOLITAIRE PROTECT SUN 2
106790570,?AMC  7489?  -  ?AMC?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.5 LAGER HMC
143254185,?2VS  RK15?  -  ?2VS  DHDR?,GERMANY,GLA,VISALL,1.5 ANFERTIGUNG DIATAN HDR
107338251,ZEISS ES SPH 1.6  -  ?ZEI  BP?,GERMANY,GLA,ZEISS,MONOFOCAL SPHERIC 1.6 DURAVISION BLUEPROTECT
133402413,?CZ  13501?  -  ?CZ?,GERMANY,GLA,ZEISS,PROGRESSIVE LIGHT D 1.5
107338251,ZEISS ES SPH 1.6  -  ?CZ  BP?,GERMANY,GLA,ZEISS,MONOFOCAL SPHERIC 1.6 DURAVISION BLUEPROTECT
111288329,ZEISS ES SPH 1.6  -  ?CZ  SN?,GERMANY,GLA,ZEISS,MONOFOCAL SPHERIC 1.6 DURAVISION SUN
123927094,?ES1  G8D100?  -  ?ES1  815?,GERMANY,GLA,ESSILOR,VARILUX X DESIGN ORMIX CRIZAL SUN UV
104119874,?R&H  5542?  -  ?R&H  523?,GERMANY,GLA,RUPP & HUBRACH,L4F PROGRESSIVE PLUS 1.5 SUPER HARD COAT
104052744,?CZC  10053?  -  DURAVISION PLATINUM,GERMANY,GLA,ZEISS,PROGRESSIVE PRECISION SUPERB 1.67 DURAVISION PLATINUM
106791193,?CZA  6551?  -  HMC+,GERMANY,GLA,SYNCHRONY,PROGRESSIVE ULTRA HDC 1.6 HMC+
82319245,ZEISS GS INDIVIDUAL 2 1.6  -  LOTUTEC,GERMANY,GLA,ZEISS,PROGRESSIVE INDIVIDUAL 2 1.6 LOTUTEC
122777079,?MEZ  ZK3100?  -  HART SET,GERMANY,GLA,MAILSHOP,MULTI L 50 HARD SET KOMPLETTPAKET
111288329,ZEISS ES SPH 1.6  -  ?CZ  SN?,GERMANY,GLA,ZEISS,MONOFOCAL SPHERIC 1.6 DURAVISION SUN
84962205,?RO  FMPT?  -  ?RO?,GERMANY,GLA,RODENSTOCK,PROGRESSIV LIFE FREE M 1.50 HART S-AR PLUS
103695349,?ESS  204100?  -  ?ESS  675?,GERMANY,GLA,ESSILOR,EYEZEN 0.6 ORMIX CRIZAL FORTE UV
143254185,1.50 ANFERTIGUNG  -  DIATAN HDR,GERMANY,GLA,VISALL,1.5 ANFERTIGUNG DIATAN HDR
140026718,?NK+  736?  -  ?NK+  270?,GERMANY,GLA,NIKA,NIKAPLUS 1.6 INPRO3 ULTRACOAT PLUS 2 UV
23824473,?ES  288100?  -  ?ES?,GERMANY,GLA,ESSILOR,SMILE MIN 1.6 TRIO
58742287,MONO SL 60 HART SET DIREKT  -  ?MS?,GERMANY,GLA,MAILSHOP,MONO SL 60 HARD SET DIREKT
100152179,?ESE  598100?  -  ?ESE  675?,GERMANY,GLA,ESSILOR,IDEAL PLUS ORMIX CRIZAL FORTE UV
106793966,?SYN  7076?  -  ?SYN?,GERMANY,GLA,SYNCHRONY,BIFOCAL CT28 1.5
84962205,?ROG  FMPT?  -  ?ROG?,GERMANY,GLA,RODENSTOCK,PROGRESSIV LIFE FREE M 1.50 HART S-AR PLUS
107338251,ZEISS ES SPH 1.6  -  ?CZD  BP?,GERMANY,GLA,ZEISS,MONOFOCAL SPHERIC 1.6 DURAVISION BLUEPROTECT
115607568,?ROD  I3IKY2?  -  ?ROD  SU?,GERMANY,GLA,RODENSTOCK,IMPRESSION FREESIGN 3 EXPERT 1.6 COLORMATIC IQ 2 PG SOLITAIRE PROTECT PLUS 2
101020016,?ROD  I3GH?  -  ?ROD  SU?,GERMANY,GLA,RODENSTOCK,IMPRESSION FREESIGN 3 ALLROUND 1.67
105087451,?ROD  I3GK?  -  ?ROD  NU?,GERMANY,GLA,RODENSTOCK,IMPRESSION FREESIGN 3 ALLROUND 1.6 SOLITAIRE PROTECT SUN 2
115607568,?2RO  I3IKY2?  -  ?2RO  SU?,GERMANY,GLA,RODENSTOCK,IMPRESSION FREESIGN 3 EXPERT 1.6 COLORMATIC IQ 2 PG SOLITAIRE PROTECT PLUS 2
58742287,?8DA  C29000?  -  ?8DA?,GERMANY,GLA,MAILSHOP,MONO SL 60 HARD SET DIREKT
79636374,ZEISS ES AS 1.6 PF GR  -  LOTUTEC,GERMANY,GLA,ZEISS,MONOFOCAL AS 1.6 PHOTOFUSION GREY LOTUTEC
73617866,?R&H  1167?  -  ?R&H  090?,GERMANY,GLA,RUPP & HUBRACH,HELLAPLAST 1.67 ASPHERIC NANOPERL S UV
104059091,?RH  3954?  -  ?RH  090?,GERMANY,GLA,RUPP & HUBRACH,HELLAPLAST YSIS INTUITIV PROGRESSIVE 1.6 NANOPERL S UV
143678129,?ESE  561540?  -  ?ESE  760?,GERMANY,GLA,ESSILOR,MONOFOCAL STYLIS EYE PROTECT CRIZAL SAPPHIRE UV
126087340,?ESS  G8J634?  -  ?ESS  675?,GERMANY,GLA,ESSILOR,VARILUX X DESIGN SHORT ORMIX TRANSITIONS BROWN CRIZAL FORTE UV
124277139,?XDA  W34PGU?  -  ?XDA  WV09?,GERMANY,GLA,MAILSHOP,BASISGLAS IPG 1.5 POLARIZED GREY HARD R-SET
119795873,?5RU  M2LSCH?  -  ?5RU  SN?,GERMANY,GLA,RODENSTOCK,MULTIGRESSIV MYVIEW 2 L MINERAL COLORMATIC 1.60 BROWN SUPERSIN
125567129,?ESS  CAG464?  -  ?ESS  815?,GERMANY,GLA,ESSILOR,VARILUX COMFORT ORMA XPERIO GREEN CRIZAL SUN UV
72145121,?4ZU  2428?  -  ?4ZU  LT?,GERMANY,GLA,ZEISS,OFFICELENS SUPERB NEAR 1.5 LOTUTEC
112327036,"ESSILOR IDEAL 1,6 TRANS GR  -  CRIZAL EASY UV",GERMANY,GLA,ESSILOR,IDEAL ORMIX 1.6 TRANSITIONS SIGNATURE GREY CRIZAL FORTE UV
117860560,?CZ  13629?  -  ?CZ  BP?,GERMANY,GLA,ZEISS,DIGITAL INDIVIDUAL 1.67 DURAVISION BLUEPROTECT
73617866,?R&H  1167?  -  ?R&H  090?,GERMANY,GLA,RUPP & HUBRACH,HELLAPLAST 1.67 ASPHERIC NANOPERL S UV
106799763,?SYN  6445?  -  ?SYN  HX?,GERMANY,GLA,SYNCHRONY,PROGRESSIVE ULTRA HD M 1.67 HMCX
84962205,?ROD  OMPT?  -  ?ROD?,GERMANY,GLA,RODENSTOCK,PROGRESSIV LIFE FREE M 1.50 HART S-AR PLUS
114908022,?ROD  L2MPB2?  -  ?ROD  PU?,GERMANY,GLA,RODENSTOCK,PROGRESSIVE LIFE FREE 2 M COLORMATIC IQ 2 1.54 CONTRAST BROWN SOLITAIRE PROTECT 2
100152179,?E  598100?  -  ?E  675?,GERMANY,GLA,ESSILOR,IDEAL PLUS ORMIX CRIZAL FORTE UV
105087451,?ROD  I3GK?  -  ?ROD  NU?,GERMANY,GLA,RODENSTOCK,IMPRESSION FREESIGN 3 ALLROUND 1.6 SOLITAIRE PROTECT SUN 2
100983612,?ROD  COELSU?  -  ?ROD?,GERMANY,GLA,RODENSTOCK,COSMOLIT 1.6 SOLITAIRE PROTECT PLUS 2
106793966,?CZY  7076?  -  ?CZY?,GERMANY,GLA,SYNCHRONY,BIFOCAL CT28 1.5
104052382,?CZ1  10680?  -  ?CZ1?,GERMANY,GLA,ZEISS,MONOFOCAL AS 1.6 LAGER DURAVISION PLATINUM
83636387,ZEISS ES AS 1.67  -  LOTUTEC,GERMANY,GLA,ZEISS,MONOFOCAL AS 1.67 LOTUTEC
85693144,?DAO  079000?  -  ?DAO  OV11?,GERMANY,GLA,MAILSHOP,DUO C28 L 60 HART SET PLUS
106792878,?SYN  6950?  -  ?SYN  HM?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.6 PHOTOBROWN HMC
112078554,PERFALIT 1.67  -  ?ROD  NU?,GERMANY,GLA,RODENSTOCK,PERFALIT 1.67 SOLITAIRE PROTECT SUN 2
84962205,?ROD  FMPT?  -  ?ROD?,GERMANY,GLA,RODENSTOCK,PROGRESSIV LIFE FREE M 1.50 HART S-AR PLUS
112072950,?ROD  L2LK?  -  ?ROD  SU?,GERMANY,GLA,RODENSTOCK,PROGRESSIVE LIFE FREE 2 L 1.6 SOLITAIRE PROTECT PLUS 2
85406230,?E  CAG100?  -  ?E  675?,GERMANY,GLA,ESSILOR,VARILUX COMFORT ORMA CRIZAL FORTE UV
100985123,?ES  598100?  -  CRIZAL EASY UV,GERMANY,GLA,ESSILOR,IDEAL PLUS ORMIX CRIZAL EASY UV
106793053,?SYZ  6956?  -  ?SYZ  HM?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.67 HMC
91685284,"ESSILOR IDEAL 1,6  -  ?E  815?",GERMANY,GLA,ESSILOR,IDEAL 1.6 CRIZAL SUN UV
112913008,?1  10080?  -  ?1  SN?,GERMANY,GLA,ZEISS,PROGRESSIVE PRECISION PLUS 1.5 POLARIZED PIONEER DURAVISION SUN
84936238,?ROD  SIKS?  -  ?ROD?,GERMANY,GLA,RODENSTOCK,PROGRESSIV SI 1.6 HART SUPER-AR
111288329,ZEISS ES SPH 1.6  -  ?CZ1  SN?,GERMANY,GLA,ZEISS,MONOFOCAL SPHERIC 1.6 DURAVISION SUN
106792953,?CZS  6399?  -  ?CZS  MP?,GERMANY,GLA,SYNCHRONY,PROGRESSIVE ULTRA HD S 1.6 HMC+
85406230,?ES  CAG100?  -  ?ES  675?,GERMANY,GLA,ESSILOR,VARILUX COMFORT ORMA CRIZAL FORTE UV
107913186,IMPRESSION ERGO FS 2 1.60  -  ?ROD  BU?,GERMANY,GLA,RODENSTOCK,IMPRESSION ERGO FREESIGN 2 1.60 SOLITAIRE PROTECT BALANCE 2
23824473,?ESE  288100?  -  ?ESE?,GERMANY,GLA,ESSILOR,SMILE MIN 1.6 TRIO
85511674,ZEISS GS INDIVIDUAL 2 1.5  -  DURAVISION PLATINUM,GERMANY,GLA,ZEISS,PROGRESSIVE INDIVIDUAL 2 1.5 DURAVISION PLATINUM
104089176,?CZ  10679?  -  ?CZ?,GERMANY,GLA,ZEISS,MONOFOCAL AS 1.67 LAGER DURAVISION SILVER
91684489,?ESE  314100?  -  ?ESE?,GERMANY,GLA,ESSILOR,SMILE OFFICE 0.80 ORG 1.5 TRIO CLEAN
103695349,?ESS  204100?  -  ?ESS  675?,GERMANY,GLA,ESSILOR,EYEZEN 0.6 ORMIX CRIZAL FORTE UV
82064153,ORMIX SPH?ISCH  -  CRIZAL EASY UV,GERMANY,GLA,ESSILOR,ORMIX SPH CRIZAL EASY UV
98694005,?ES  269100?  -  CRIZAL EASY UV,GERMANY,GLA,ESSILOR,VARILUX E DESIGN ORMIX DE CRIZAL EASY UV
143679284,?ES  AZ6540?  -  ?ES?,GERMANY,GLA,ESSILOR,VARILUX DIGITIME MIDDLE ORMA EYE PROTECT CRIZAL EASY UV PACK
112078554,PERFALIT 1.67  -  ?ROD  NU?,GERMANY,GLA,RODENSTOCK,PERFALIT 1.67 SOLITAIRE PROTECT SUN 2
116474836,?SYN  6927?  -  ?SYN?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.5
104052382,?CZ  10680?  -  ?CZ?,GERMANY,GLA,ZEISS,MONOFOCAL AS 1.6 LAGER DURAVISION PLATINUM
106789564,?SYN  13103?  -  ?SYN?,GERMANY,GLA,SYNCHRONY,MONOFOCAL LAGER MINERAL 1.6 SPHERIC SC
125567129,?ES9  CAG464?  -  ?ES9  815?,GERMANY,GLA,ESSILOR,VARILUX COMFORT ORMA XPERIO GREEN CRIZAL SUN UV
112078554,PERFALIT 1.67  -  ?ROD  NU?,GERMANY,GLA,RODENSTOCK,PERFALIT 1.67 SOLITAIRE PROTECT SUN 2
112327036,"ESSILOR IDEAL 1,6 TRANS GR  -  ?ESE  675?",GERMANY,GLA,ESSILOR,IDEAL ORMIX 1.6 TRANSITIONS SIGNATURE GREY CRIZAL FORTE UV
133402413,?CZE  13501?  -  ?CZE?,GERMANY,GLA,ZEISS,PROGRESSIVE LIGHT D 1.5
105203493,?5RU  I2LK?  -  ?5RU  SU?,GERMANY,GLA,RODENSTOCK,IMPRESSION 2 L 1.60 SOLITAIRE PROTECT PLUS 2
85511674,?1  2709?  -  DURAVISION PLATINUM,GERMANY,GLA,ZEISS,PROGRESSIVE INDIVIDUAL 2 1.5 DURAVISION PLATINUM
106792953,?CZS  6399?  -  ?CZS  MP?,GERMANY,GLA,SYNCHRONY,PROGRESSIVE ULTRA HD S 1.6 HMC+
124254625,?EEH  GF4634?  -  ?EEH  675?,GERMANY,GLA,ESSILOR,VARILUX X F-360 ORMIX TRANSITIONS BROWN CRIZAL FORTE UV
104056609,?R  5559?  -  ?R?,GERMANY,GLA,RUPP & HUBRACH,L4F MONOFOCAL PLUS 1.5
106788109,?SYN  6492?  -  ?SYN  MP?,GERMANY,GLA,SYNCHRONY,PROGRESSIVE ULTRA HDV 1.5 HMC+
106792953,?SYN  6399?  -  ?SYN  MP?,GERMANY,GLA,SYNCHRONY,PROGRESSIVE ULTRA HD S 1.6 HMC+
125558054,?ESS  G8E634?  -  ?ESS  675?,GERMANY,GLA,ESSILOR,VARILUX X DESIGN STYLIS TRANSITIONS BROWN CRIZAL FORTE UV
124254528,?ESS  GFC631?  -  ?ESS  675?,GERMANY,GLA,ESSILOR,VARILUX X 4D STYLIS TRANSITIONS GREY CRIZAL FORT UV
116474836,?CZY  6927?  -  ?CZY?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.5
111371103,?SYN  7525?  -  ?SYN?,GERMANY,GLA,SYNCHRONY,MONOFOCAL LAGER 1.74 ASPHERIC HMC+
84962205,?ROK  FMPT?  -  ?ROK?,GERMANY,GLA,RODENSTOCK,PROGRESSIV LIFE FREE M 1.50 HART S-AR PLUS
106790570,?ZEI  7489?  -  ?ZEI?,GERMANY,GLA,SYNCHRONY,MONOFOCAL SPHERIC 1.5 LAGER HMC
143254185,1.50 ANFERTIGUNG  -  DIATAN HDR,GERMANY,GLA,VISALL,1.5 ANFERTIGUNG DIATAN HDR
117860560,?4ZU  13629?  -  ?4ZU  BP?,GERMANY,GLA,ZEISS,DIGITAL INDIVIDUAL 1.67 DURAVISION BLUEPROTECT
123942253,?ESS  G8P100?  -  ?ESS  675?,GERMANY,GLA,ESSILOR,VARILUX XCLUSIVE 4D ORMIX CRIZAL FORTE UV
100152179,?ESE  598100?  -  ?ESE  675?,GERMANY,GLA,ESSILOR,IDEAL PLUS ORMIX CRIZAL FORTE UV
125580066,?ESS  GF4540?  -  ?ESS  676?,GERMANY,GLA,ESSILOR,VARILUX X F-360 ORMIX EYE PROTECT CRIZAL PREVENCIA
84962205,PROGR.FREE M 1.50 HART S-AR+  -  ?RODEN?,GERMANY,GLA,RODENSTOCK,PROGRESSIV LIFE FREE M 1.50 HART S-AR PLUS
110734715,?RH  1122?  -  ?RH?,GERMANY,GLA,RUPP & HUBRACH,ACTION 1.6 NANOPERL S UV
44682227,PERFALUX 1.50 COLORMATIC SB  -  SUPERSIN,GERMANY,GLA,RODENSTOCK,PERFALUX 1.5 COLORMATIC SB SUPERSIN
73617866,?RH  1167?  -  ?RH  090?,GERMANY,GLA,RUPP & HUBRACH,HELLAPLAST 1.67 ASPHERIC NANOPERL S UV
